fecha,vol30,umbral_bajo_normal,umbral_normal_elevado,n_ventana,etiqueta
2019-04-19,0.678274,0.519936,0.856259,2192,Normal
2019-04-20,0.673178,0.519936,0.855806,2192,Normal
2019-04-21,0.674461,0.519936,0.855608,2192,Normal
2019-04-22,0.674082,0.519936,0.855042,2192,Normal
2019-04-23,0.674691,0.519936,0.853797,2192,Normal
2019-04-24,0.675379,0.519936,0.852022,2192,Normal
2019-04-25,0.717157,0.519936,0.850082,2192,Normal
2019-04-26,0.714682,0.519936,0.849676,2192,Normal
2019-04-27,0.713772,0.519936,0.84886,2192,Normal
2019-04-28,0.713504,0.519936,0.847993,2192,Normal
2019-04-29,0.714013,0.519936,0.846968,2192,Normal
2019-04-30,0.715469,0.519936,0.845325,2192,Normal
2019-05-01,0.71546,0.519936,0.844462,2192,Normal
2019-05-02,0.419068,0.519762,0.843139,2192,Bajo
2019-05-03,0.447354,0.519147,0.840919,2192,Bajo
2019-05-04,0.444936,0.518768,0.839923,2192,Bajo
2019-05-05,0.441172,0.51857,0.838046,2192,Bajo
2019-05-06,0.441946,0.518469,0.837198,2192,Bajo
2019-05-07,0.43348,0.518452,0.836537,2192,Bajo
2019-05-08,0.442175,0.51834,0.835113,2192,Bajo
2019-05-09,0.448221,0.518273,0.833298,2192,Bajo
2019-05-10,0.451178,0.518061,0.832708,2192,Bajo
2019-05-11,0.578572,0.518061,0.831538,2192,Normal
2019-05-12,0.600531,0.518061,0.831185,2192,Normal
2019-05-13,0.696645,0.518061,0.830416,2192,Normal
2019-05-14,0.696977,0.518061,0.829923,2192,Normal
2019-05-15,0.68219,0.518061,0.829478,2192,Normal
2019-05-16,0.707233,0.518061,0.829246,2192,Normal
2019-05-17,0.764341,0.518061,0.828832,2192,Normal
2019-05-18,0.768848,0.518061,0.828201,2192,Normal
2019-05-19,0.859934,0.518061,0.828201,2192,Elevado
2019-05-20,0.869955,0.518061,0.828201,2192,Elevado
2019-05-21,0.870488,0.518061,0.828201,2192,Elevado
2019-05-22,0.891922,0.518061,0.828201,2192,Elevado
2019-05-23,0.893562,0.518061,0.828201,2192,Elevado
2019-05-24,0.887753,0.518061,0.828201,2192,Elevado
2019-05-25,0.850132,0.518061,0.828201,2192,Elevado
2019-05-26,0.878306,0.518061,0.828201,2192,Elevado
2019-05-27,0.877977,0.518061,0.828201,2192,Elevado
2019-05-28,0.879352,0.518061,0.828201,2192,Elevado
2019-05-29,0.880586,0.518061,0.828201,2192,Elevado
2019-05-30,0.907093,0.518061,0.828201,2192,Elevado
2019-05-31,0.908744,0.518061,0.828201,2192,Elevado
2019-06-01,0.910141,0.518061,0.828201,2192,Elevado
2019-06-02,0.902079,0.518061,0.828832,2192,Elevado
2019-06-03,0.954218,0.518061,0.829246,2192,Elevado
2019-06-04,0.980043,0.518061,0.829478,2192,Elevado
2019-06-05,0.978911,0.518061,0.829923,2192,Elevado
2019-06-06,0.979288,0.518061,0.830416,2192,Elevado
2019-06-07,0.977457,0.518061,0.831185,2192,Elevado
2019-06-08,0.974984,0.518061,0.831538,2192,Elevado
2019-06-09,0.985191,0.518061,0.832708,2192,Elevado
2019-06-10,0.895121,0.518061,0.833298,2192,Elevado
2019-06-11,0.886809,0.518061,0.835113,2192,Elevado
2019-06-12,0.802478,0.518061,0.835113,2192,Normal
2019-06-13,0.79932,0.518061,0.835113,2192,Normal
2019-06-14,0.815769,0.518061,0.835113,2192,Normal
2019-06-15,0.80268,0.518061,0.835113,2192,Normal
2019-06-16,0.758222,0.518061,0.835113,2192,Normal
2019-06-17,0.763234,0.518061,0.835113,2192,Normal
2019-06-18,0.65403,0.518061,0.835113,2192,Normal
2019-06-19,0.649364,0.518061,0.835113,2192,Normal
2019-06-20,0.652617,0.518061,0.835113,2192,Normal
2019-06-21,0.664794,0.518061,0.835113,2192,Normal
2019-06-22,0.669546,0.518061,0.835113,2192,Normal
2019-06-23,0.669638,0.518061,0.835113,2192,Normal
2019-06-24,0.67017,0.518061,0.835113,2192,Normal
2019-06-25,0.651128,0.518061,0.835113,2192,Normal
2019-06-26,0.714866,0.518061,0.835113,2192,Normal
2019-06-27,0.905651,0.518061,0.836537,2192,Elevado
2019-06-28,0.961196,0.518061,0.837198,2192,Elevado
2019-06-29,0.957885,0.518061,0.838046,2192,Elevado
2019-06-30,1.027396,0.518061,0.839923,2192,Elevado
2019-07-01,1.030821,0.518061,0.840919,2192,Elevado
2019-07-02,1.031347,0.518061,0.843139,2192,Elevado
2019-07-03,1.036504,0.518061,0.844462,2192,Elevado
2019-07-04,1.050722,0.518061,0.845325,2192,Elevado
2019-07-05,1.054504,0.518061,0.847354,2192,Elevado
2019-07-06,1.054584,0.518061,0.847354,2192,Elevado
2019-07-07,1.054032,0.518061,0.847354,2192,Elevado
2019-07-08,1.069398,0.518061,0.847354,2192,Elevado
2019-07-09,1.052353,0.518061,0.847354,2192,Elevado
2019-07-10,1.0621,0.518061,0.847354,2192,Elevado
2019-07-11,1.092724,0.518061,0.847354,2192,Elevado
2019-07-12,1.094837,0.518061,0.847354,2192,Elevado
2019-07-13,1.108248,0.518061,0.847354,2192,Elevado
2019-07-14,1.173493,0.518061,0.847354,2192,Elevado
2019-07-15,1.189737,0.518061,0.847354,2192,Elevado
2019-07-16,1.297594,0.518061,0.847354,2192,Elevado
2019-07-17,1.294608,0.518061,0.847354,2192,Elevado
2019-07-18,1.328929,0.518061,0.847354,2192,Elevado
2019-07-19,1.3287,0.518061,0.847354,2192,Elevado
2019-07-20,1.327376,0.518061,0.847354,2192,Elevado
2019-07-21,1.307267,0.518061,0.847354,2192,Elevado
2019-07-22,1.302027,0.518061,0.847354,2192,Elevado
2019-07-23,1.310508,0.518061,0.847354,2192,Elevado
2019-07-24,1.308358,0.518061,0.847354,2192,Elevado
2019-07-25,1.287185,0.518061,0.847354,2192,Elevado
2019-07-26,1.235039,0.518061,0.847354,2192,Elevado
2019-07-27,1.136261,0.518061,0.847354,2192,Elevado
2019-07-28,1.069007,0.518061,0.847354,2192,Elevado
2019-07-29,1.062699,0.518061,0.847354,2192,Elevado
2019-07-30,1.013373,0.518061,0.847354,2192,Elevado
2019-07-31,1.0292,0.518061,0.847354,2192,Elevado
2019-08-01,1.032016,0.518061,0.847354,2192,Elevado
2019-08-02,0.966829,0.518061,0.847354,2192,Elevado
2019-08-03,0.941859,0.518061,0.847354,2192,Elevado
2019-08-04,0.94239,0.518061,0.847354,2192,Elevado
2019-08-05,0.972257,0.518061,0.84886,2192,Elevado
2019-08-06,0.975315,0.518061,0.849676,2192,Elevado
2019-08-07,0.956316,0.518061,0.85006,2192,Elevado
2019-08-08,0.952599,0.518061,0.850154,2192,Elevado
2019-08-09,0.944161,0.518061,0.852022,2192,Elevado
2019-08-10,0.934036,0.518273,0.853797,2192,Elevado
2019-08-11,0.926651,0.51834,0.855042,2192,Elevado
2019-08-12,0.918463,0.518452,0.855608,2192,Elevado
2019-08-13,0.846728,0.518469,0.855608,2192,Normal
2019-08-14,0.86494,0.51857,0.855806,2192,Elevado
2019-08-15,0.708993,0.518768,0.855806,2192,Normal
2019-08-16,0.702358,0.519147,0.855806,2192,Normal
2019-08-17,0.622161,0.519762,0.855806,2192,Normal
2019-08-18,0.622576,0.519936,0.855806,2192,Normal
2019-08-19,0.651031,0.520211,0.855806,2192,Normal
2019-08-20,0.651103,0.520353,0.855806,2192,Normal
2019-08-21,0.679897,0.520394,0.855806,2192,Normal
2019-08-22,0.658374,0.520641,0.855806,2192,Normal
2019-08-23,0.664227,0.521285,0.855806,2192,Normal
2019-08-24,0.669522,0.52183,0.855806,2192,Normal
2019-08-25,0.669362,0.522264,0.855806,2192,Normal
2019-08-26,0.658108,0.522399,0.855806,2192,Normal
2019-08-27,0.662402,0.522661,0.855806,2192,Normal
2019-08-28,0.683043,0.522762,0.855806,2192,Normal
2019-08-29,0.687092,0.523093,0.855806,2192,Normal
2019-08-30,0.663855,0.523669,0.855806,2192,Normal
2019-08-31,0.653148,0.523855,0.855806,2192,Normal
2019-09-01,0.655246,0.524371,0.855806,2192,Normal
2019-09-02,0.68469,0.524818,0.855806,2192,Normal
2019-09-03,0.687262,0.524989,0.855806,2192,Normal
2019-09-04,0.635484,0.525177,0.855806,2192,Normal
2019-09-05,0.629203,0.525211,0.855806,2192,Normal
2019-09-06,0.611738,0.525237,0.855806,2192,Normal
2019-09-07,0.616092,0.52535,0.855806,2192,Normal
2019-09-08,0.61586,0.52568,0.855806,2192,Normal
2019-09-09,0.593149,0.526066,0.855806,2192,Normal
2019-09-10,0.588971,0.526404,0.855806,2192,Normal
2019-09-11,0.589259,0.526498,0.855806,2192,Normal
2019-09-12,0.576703,0.526612,0.855806,2192,Normal
2019-09-13,0.501747,0.526612,0.855806,2192,Bajo
2019-09-14,0.492738,0.526612,0.855806,2192,Bajo
2019-09-15,0.4927,0.526612,0.855806,2192,Bajo
2019-09-16,0.490358,0.526612,0.855806,2192,Bajo
2019-09-17,0.489562,0.526612,0.855806,2192,Bajo
2019-09-18,0.443169,0.526612,0.855806,2192,Bajo
2019-09-19,0.443701,0.526612,0.855806,2192,Bajo
2019-09-20,0.39019,0.526612,0.855806,2192,Bajo
2019-09-21,0.395357,0.526612,0.855806,2192,Bajo
2019-09-22,0.381984,0.526612,0.855806,2192,Bajo
2019-09-23,0.390963,0.526612,0.855806,2192,Bajo
2019-09-24,0.583853,0.526709,0.855806,2192,Normal
2019-09-25,0.575632,0.526732,0.855806,2192,Normal
2019-09-26,0.590145,0.526763,0.855806,2192,Normal
2019-09-27,0.57941,0.526941,0.855806,2192,Normal
2019-09-28,0.576809,0.52735,0.855806,2192,Normal
2019-09-29,0.577122,0.527609,0.855806,2192,Normal
2019-09-30,0.590602,0.527928,0.855806,2192,Normal
2019-10-01,0.585552,0.528276,0.855806,2192,Normal
2019-10-02,0.536248,0.528582,0.855806,2192,Normal
2019-10-03,0.526386,0.528276,0.855806,2192,Bajo
2019-10-04,0.526062,0.527928,0.855608,2192,Bajo
2019-10-05,0.526126,0.527609,0.855042,2192,Bajo
2019-10-06,0.531977,0.527609,0.853797,2192,Normal
2019-10-07,0.556325,0.527609,0.852022,2192,Normal
2019-10-08,0.556585,0.527609,0.850154,2192,Normal
2019-10-09,0.590595,0.527609,0.85006,2192,Normal
2019-10-10,0.588497,0.527609,0.849676,2192,Normal
2019-10-11,0.597485,0.527609,0.84886,2192,Normal
2019-10-12,0.587349,0.527609,0.8477,2192,Normal
2019-10-13,0.587554,0.527609,0.846382,2192,Normal
2019-10-14,0.590225,0.527609,0.845325,2192,Normal
2019-10-15,0.593484,0.527609,0.844462,2192,Normal
2019-10-16,0.594697,0.527609,0.843139,2192,Normal
2019-10-17,0.597996,0.527609,0.840919,2192,Normal
2019-10-18,0.598341,0.527609,0.839923,2192,Normal
2019-10-19,0.594971,0.527609,0.838046,2192,Normal
2019-10-20,0.613082,0.527609,0.837198,2192,Normal
2019-10-21,0.611903,0.527609,0.836537,2192,Normal
2019-10-22,0.613459,0.527609,0.835113,2192,Normal
2019-10-23,0.646996,0.527609,0.833298,2192,Normal
2019-10-24,0.489478,0.52735,0.832708,2192,Bajo
2019-10-25,0.734391,0.52735,0.831538,2192,Normal
2019-10-26,0.748251,0.52735,0.831185,2192,Normal
2019-10-27,0.753478,0.52735,0.830416,2192,Normal
2019-10-28,0.767238,0.52735,0.829923,2192,Normal
2019-10-29,0.764564,0.52735,0.829478,2192,Normal
2019-10-30,0.767787,0.52735,0.829246,2192,Normal
2019-10-31,0.767935,0.52735,0.828832,2192,Normal
2019-11-01,0.768328,0.52735,0.828201,2192,Normal
2019-11-02,0.765163,0.52735,0.828201,2192,Normal
2019-11-03,0.765125,0.52735,0.828201,2192,Normal
2019-11-04,0.767398,0.52735,0.828201,2192,Normal
2019-11-05,0.754902,0.52735,0.828201,2192,Normal
2019-11-06,0.742326,0.52735,0.828201,2192,Normal
2019-11-07,0.745181,0.52735,0.828201,2192,Normal
2019-11-08,0.748486,0.52735,0.828201,2192,Normal
2019-11-09,0.748629,0.52735,0.827457,2192,Normal
2019-11-10,0.739496,0.52735,0.826043,2192,Normal
2019-11-11,0.750742,0.52735,0.824555,2192,Normal
2019-11-12,0.751237,0.52735,0.822132,2192,Normal
2019-11-13,0.751328,0.52735,0.820748,2192,Normal
2019-11-14,0.747229,0.52735,0.81895,2192,Normal
2019-11-15,0.747436,0.52735,0.81823,2192,Normal
2019-11-16,0.74692,0.52735,0.81702,2192,Normal
2019-11-17,0.744571,0.52735,0.815588,2192,Normal
2019-11-18,0.758622,0.52735,0.815152,2192,Normal
2019-11-19,0.749415,0.52735,0.814615,2192,Normal
2019-11-20,0.749484,0.52735,0.813797,2192,Normal
2019-11-21,0.774857,0.52735,0.813421,2192,Normal
2019-11-22,0.748815,0.52735,0.812171,2192,Normal
2019-11-23,0.748918,0.52735,0.810669,2192,Normal
2019-11-24,0.536456,0.52735,0.808763,2192,Normal
2019-11-25,0.487407,0.526941,0.805657,2192,Bajo
2019-11-26,0.467384,0.526763,0.805519,2192,Bajo
2019-11-27,0.501422,0.526732,0.805419,2192,Bajo
2019-11-28,0.490369,0.526709,0.805281,2192,Bajo
2019-11-29,0.513749,0.526612,0.804523,2192,Bajo
2019-11-30,0.518605,0.526498,0.803093,2192,Bajo
2019-12-01,0.516374,0.526412,0.802613,2192,Bajo
2019-12-02,0.514609,0.526378,0.802475,2192,Bajo
2019-12-03,0.515059,0.526208,0.802376,2192,Bajo
2019-12-04,0.504197,0.526084,0.801932,2192,Bajo
2019-12-05,0.519025,0.525962,0.800993,2192,Bajo
2019-12-06,0.527044,0.525962,0.799995,2192,Normal
2019-12-07,0.526175,0.525962,0.799578,2192,Normal
2019-12-08,0.505448,0.52568,0.799154,2192,Bajo
2019-12-09,0.50857,0.52535,0.798709,2192,Bajo
2019-12-10,0.498215,0.525237,0.798448,2192,Bajo
2019-12-11,0.489074,0.525211,0.798048,2192,Bajo
2019-12-12,0.485434,0.525177,0.797357,2192,Bajo
2019-12-13,0.488776,0.524989,0.796631,2192,Bajo
2019-12-14,0.493902,0.524818,0.795076,2192,Bajo
2019-12-15,0.49395,0.524371,0.794429,2192,Bajo
2019-12-16,0.502098,0.523855,0.793976,2192,Bajo
2019-12-17,0.513952,0.523669,0.793304,2192,Bajo
2019-12-18,0.619922,0.523669,0.791964,2192,Normal
2019-12-19,0.62216,0.523669,0.791411,2192,Normal
2019-12-20,0.62323,0.523669,0.790918,2192,Normal
2019-12-21,0.588695,0.523669,0.790489,2192,Normal
2019-12-22,0.595437,0.523669,0.789554,2192,Normal
2019-12-23,0.602684,0.523669,0.78898,2192,Normal
2019-12-24,0.566563,0.523669,0.788889,2192,Normal
2019-12-25,0.557669,0.523669,0.788765,2192,Normal
2019-12-26,0.55741,0.523669,0.78807,2192,Normal
2019-12-27,0.528375,0.523669,0.785974,2192,Normal
2019-12-28,0.52761,0.523669,0.783574,2192,Normal
2019-12-29,0.507413,0.523093,0.783039,2192,Bajo
2019-12-30,0.505182,0.522762,0.782382,2192,Bajo
2019-12-31,0.501946,0.522661,0.781081,2192,Bajo
2020-01-01,0.499844,0.522399,0.779589,2192,Bajo
2020-01-02,0.511933,0.522264,0.778486,2192,Bajo
2020-01-03,0.545535,0.522264,0.778263,2192,Normal
2020-01-04,0.537566,0.522264,0.778033,2192,Normal
2020-01-05,0.532537,0.522264,0.777444,2192,Normal
2020-01-06,0.565114,0.522264,0.776978,2192,Normal
2020-01-07,0.590071,0.522264,0.776068,2192,Normal
2020-01-08,0.585014,0.522264,0.775022,2192,Normal
2020-01-09,0.592285,0.522264,0.774907,2192,Normal
2020-01-10,0.613833,0.522264,0.774725,2192,Normal
2020-01-11,0.620621,0.522264,0.774356,2192,Normal
2020-01-12,0.623043,0.522264,0.774,2192,Normal
2020-01-13,0.614496,0.522264,0.772833,2192,Normal
2020-01-14,0.673715,0.522264,0.770637,2192,Normal
2020-01-15,0.658487,0.522264,0.769745,2192,Normal
2020-01-16,0.639359,0.522264,0.7696,2192,Normal
2020-01-17,0.557336,0.522264,0.769225,2192,Normal
2020-01-18,0.549952,0.522264,0.768918,2192,Normal
2020-01-19,0.56077,0.522264,0.768674,2192,Normal
2020-01-20,0.561302,0.522264,0.768217,2192,Normal
2020-01-21,0.539636,0.522264,0.767974,2192,Normal
2020-01-22,0.52985,0.522264,0.767885,2192,Normal
2020-01-23,0.544262,0.522264,0.767657,2192,Normal
2020-01-24,0.542381,0.522264,0.767356,2192,Normal
2020-01-25,0.544962,0.522264,0.767261,2192,Normal
2020-01-26,0.552371,0.522264,0.76712,2192,Normal
2020-01-27,0.561634,0.522264,0.766839,2192,Normal
2020-01-28,0.586581,0.522264,0.766718,2192,Normal
2020-01-29,0.580663,0.522264,0.766643,2192,Normal
2020-01-30,0.579841,0.522264,0.766617,2192,Normal
2020-01-31,0.587279,0.522264,0.766105,2192,Normal
2020-02-01,0.568571,0.522264,0.76515,2192,Normal
2020-02-02,0.547594,0.522264,0.765061,2192,Normal
2020-02-03,0.548757,0.522264,0.764889,2192,Normal
2020-02-04,0.553647,0.522264,0.764753,2192,Normal
2020-02-05,0.548794,0.522264,0.764624,2192,Normal
2020-02-06,0.527593,0.522264,0.764541,2192,Normal
2020-02-07,0.522618,0.522264,0.764541,2192,Normal
2020-02-08,0.505731,0.52183,0.764541,2192,Bajo
2020-02-09,0.488676,0.521285,0.764541,2192,Bajo
2020-02-10,0.497224,0.520641,0.764541,2192,Bajo
2020-02-11,0.509898,0.520394,0.764541,2192,Bajo
2020-02-12,0.506249,0.520353,0.764541,2192,Bajo
2020-02-13,0.430662,0.520211,0.764541,2192,Bajo
2020-02-14,0.431123,0.519936,0.764541,2192,Bajo
2020-02-15,0.463577,0.519762,0.764541,2192,Bajo
2020-02-16,0.459828,0.51926,0.764541,2192,Bajo
2020-02-17,0.468429,0.518913,0.764541,2192,Bajo
2020-02-18,0.484787,0.518768,0.764541,2192,Bajo
2020-02-19,0.533477,0.518768,0.764541,2192,Normal
2020-02-20,0.532881,0.518768,0.764541,2192,Normal
2020-02-21,0.531849,0.518768,0.76446,2192,Normal
2020-02-22,0.516149,0.518645,0.764374,2192,Bajo
2020-02-23,0.523759,0.518645,0.764196,2192,Normal
2020-02-24,0.536962,0.518645,0.763845,2192,Normal
2020-02-25,0.547424,0.518645,0.763684,2192,Normal
2020-02-26,0.574174,0.518645,0.763478,2192,Normal
2020-02-27,0.538328,0.518645,0.763182,2192,Normal
2020-02-28,0.538567,0.518645,0.762691,2192,Normal
2020-02-29,0.53466,0.518684,0.762304,2193,Normal
2020-03-01,0.532146,0.518684,0.76115,2193,Normal
2020-03-02,0.556858,0.518684,0.760557,2193,Normal
2020-03-03,0.559783,0.518684,0.759923,2193,Normal
2020-03-04,0.559755,0.518684,0.759277,2193,Normal
2020-03-05,0.572607,0.518684,0.758777,2193,Normal
2020-03-06,0.545844,0.518684,0.758356,2193,Normal
2020-03-07,0.550767,0.518684,0.757859,2193,Normal
2020-03-08,0.648244,0.518684,0.757527,2193,Normal
2020-03-09,0.645692,0.518684,0.756973,2193,Normal
2020-03-10,0.633644,0.518684,0.756339,2193,Normal
2020-03-11,0.629612,0.518684,0.755315,2193,Normal
2020-03-12,1.7967,0.518684,0.755315,2193,Elevado
2020-03-13,1.894713,0.518684,0.755315,2193,Elevado
2020-03-14,1.907333,0.518684,0.755315,2193,Elevado
2020-03-15,1.913339,0.518684,0.755315,2193,Elevado
2020-03-16,1.916142,0.518684,0.755315,2193,Elevado
2020-03-17,1.934278,0.518684,0.755315,2193,Elevado
2020-03-18,1.93833,0.518684,0.755315,2193,Elevado
2020-03-19,1.997679,0.518684,0.755315,2193,Elevado
2020-03-20,1.992855,0.518684,0.755315,2193,Elevado
2020-03-21,1.99239,0.518684,0.755315,2193,Elevado
2020-03-22,1.997342,0.518684,0.755315,2193,Elevado
2020-03-23,2.046166,0.518684,0.755315,2193,Elevado
2020-03-24,2.049546,0.518684,0.755315,2193,Elevado
2020-03-25,2.048403,0.518684,0.755315,2193,Elevado
2020-03-26,2.047887,0.518684,0.755315,2193,Elevado
2020-03-27,2.048002,0.518684,0.755315,2193,Elevado
2020-03-28,2.047503,0.518684,0.755315,2193,Elevado
2020-03-29,2.055411,0.518684,0.755315,2193,Elevado
2020-03-30,2.084851,0.518684,0.755315,2193,Elevado
2020-03-31,2.084975,0.518684,0.755315,2193,Elevado
2020-04-01,2.082222,0.518684,0.755315,2193,Elevado
2020-04-02,2.084939,0.518684,0.755315,2193,Elevado
2020-04-03,2.08473,0.518684,0.755315,2193,Elevado
2020-04-04,2.081401,0.518684,0.755315,2193,Elevado
2020-04-05,2.080386,0.518684,0.755315,2193,Elevado
2020-04-06,2.103448,0.518684,0.755315,2193,Elevado
2020-04-07,2.076001,0.518684,0.755315,2193,Elevado
2020-04-08,2.077742,0.518684,0.755315,2193,Elevado
2020-04-09,2.077867,0.518684,0.755315,2193,Elevado
2020-04-10,2.086774,0.518684,0.755315,2193,Elevado
2020-04-11,1.113634,0.518684,0.755315,2193,Elevado
2020-04-12,0.996476,0.518684,0.755315,2193,Elevado
2020-04-13,0.942642,0.518684,0.755315,2193,Elevado
2020-04-14,0.939017,0.518684,0.755315,2193,Elevado
2020-04-15,0.922414,0.518684,0.755315,2193,Elevado
2020-04-16,0.93389,0.518684,0.755315,2193,Elevado
2020-04-17,0.936769,0.518684,0.755315,2193,Elevado
2020-04-18,0.826997,0.518684,0.755315,2193,Elevado
2020-04-19,0.831319,0.518684,0.755315,2193,Elevado
2020-04-20,0.845975,0.518684,0.755315,2193,Elevado
2020-04-21,0.81207,0.518684,0.755315,2193,Elevado
2020-04-22,0.730406,0.518684,0.754264,2193,Normal
2020-04-23,0.734616,0.518684,0.753634,2193,Normal
2020-04-24,0.732706,0.518684,0.753315,2193,Normal
2020-04-25,0.732379,0.518684,0.752797,2193,Normal
2020-04-26,0.698887,0.518684,0.752329,2193,Normal
2020-04-27,0.692798,0.518684,0.752075,2193,Normal
2020-04-28,0.645967,0.518684,0.751555,2193,Normal
2020-04-29,0.71017,0.518684,0.751268,2193,Normal
2020-04-30,0.71696,0.518684,0.750907,2193,Normal
2020-05-01,0.712841,0.518684,0.750072,2193,Normal
2020-05-02,0.71188,0.518684,0.749568,2193,Normal
2020-05-03,0.71151,0.518684,0.749438,2193,Normal
2020-05-04,0.711812,0.518684,0.749084,2193,Normal
2020-05-05,0.707107,0.518684,0.748849,2193,Normal
2020-05-06,0.657747,0.518684,0.748691,2193,Normal
2020-05-07,0.707501,0.518684,0.748534,2193,Normal
2020-05-08,0.714268,0.518684,0.74833,2193,Normal
2020-05-09,0.722112,0.518684,0.747708,2193,Normal
2020-05-10,0.764629,0.518684,0.747708,2193,Elevado
2020-05-11,0.769816,0.518684,0.747708,2193,Elevado
2020-05-12,0.773415,0.518684,0.747708,2193,Elevado
2020-05-13,0.787692,0.518684,0.747708,2193,Elevado
2020-05-14,0.799193,0.518684,0.747708,2193,Elevado
2020-05-15,0.810132,0.518684,0.74833,2193,Elevado
2020-05-16,0.780231,0.518684,0.748534,2193,Elevado
2020-05-17,0.779148,0.518684,0.748691,2193,Elevado
2020-05-18,0.774964,0.518812,0.748849,2193,Elevado
2020-05-19,0.768183,0.518969,0.749084,2193,Elevado
2020-05-20,0.758644,0.519494,0.749438,2193,Elevado
2020-05-21,0.786502,0.519494,0.749568,2193,Elevado
2020-05-22,0.778555,0.519494,0.750072,2193,Elevado
2020-05-23,0.765939,0.519494,0.750907,2193,Elevado
2020-05-24,0.792866,0.519494,0.751268,2193,Elevado
2020-05-25,0.794825,0.519494,0.751555,2193,Elevado
2020-05-26,0.794165,0.519494,0.752075,2193,Elevado
2020-05-27,0.803992,0.519494,0.752329,2193,Elevado
2020-05-28,0.811798,0.519494,0.752797,2193,Elevado
2020-05-29,0.697371,0.519494,0.752797,2193,Normal
2020-05-30,0.699446,0.519494,0.752797,2193,Normal
2020-05-31,0.703846,0.519494,0.752797,2193,Normal
2020-06-01,0.749493,0.519494,0.752797,2193,Normal
2020-06-02,0.790865,0.519494,0.753315,2193,Elevado
2020-06-03,0.791781,0.519494,0.753634,2193,Elevado
2020-06-04,0.790951,0.519494,0.754264,2193,Elevado
2020-06-05,0.793136,0.519494,0.755315,2193,Elevado
2020-06-06,0.729175,0.519494,0.755315,2193,Normal
2020-06-07,0.726601,0.519494,0.755315,2193,Normal
2020-06-08,0.720501,0.519494,0.755315,2193,Normal
2020-06-09,0.643181,0.519494,0.755315,2193,Normal
2020-06-10,0.63871,0.519494,0.755315,2193,Normal
2020-06-11,0.677788,0.519494,0.755315,2193,Normal
2020-06-12,0.655134,0.519494,0.755315,2193,Normal
2020-06-13,0.63035,0.519494,0.755315,2193,Normal
2020-06-14,0.606588,0.519494,0.755315,2193,Normal
2020-06-15,0.60707,0.519494,0.755315,2193,Normal
2020-06-16,0.599262,0.519494,0.754264,2193,Normal
2020-06-17,0.599275,0.519494,0.753634,2193,Normal
2020-06-18,0.599292,0.519494,0.753315,2193,Normal
2020-06-19,0.59203,0.519494,0.752797,2193,Normal
2020-06-20,0.566204,0.519494,0.752797,2193,Normal
2020-06-21,0.565594,0.519494,0.752797,2193,Normal
2020-06-22,0.584097,0.519494,0.752797,2193,Normal
2020-06-23,0.552104,0.519494,0.752797,2193,Normal
2020-06-24,0.564442,0.519494,0.752797,2193,Normal
2020-06-25,0.564103,0.519494,0.752797,2193,Normal
2020-06-26,0.546755,0.519494,0.752797,2193,Normal
2020-06-27,0.53058,0.519494,0.752797,2193,Normal
2020-06-28,0.530128,0.519494,0.752797,2193,Normal
2020-06-29,0.519499,0.519341,0.752797,2193,Normal
2020-06-30,0.511783,0.518969,0.752797,2193,Bajo
2020-07-01,0.429923,0.518812,0.752797,2193,Bajo
2020-07-02,0.362749,0.518684,0.752797,2193,Bajo
2020-07-03,0.357866,0.518568,0.752797,2193,Bajo
2020-07-04,0.355922,0.518481,0.752797,2193,Bajo
2020-07-05,0.351983,0.518455,0.752797,2193,Bajo
2020-07-06,0.367992,0.518395,0.752797,2193,Bajo
2020-07-07,0.367582,0.51828,0.752797,2193,Bajo
2020-07-08,0.374468,0.518164,0.752797,2193,Bajo
2020-07-09,0.381193,0.517954,0.752797,2193,Bajo
2020-07-10,0.378841,0.517837,0.752797,2193,Bajo
2020-07-11,0.301716,0.517562,0.752797,2193,Bajo
2020-07-12,0.293119,0.517291,0.752797,2193,Bajo
2020-07-13,0.294153,0.517291,0.752797,2193,Bajo
2020-07-14,0.289642,0.517291,0.752797,2193,Bajo
2020-07-15,0.287421,0.517291,0.752797,2193,Bajo
2020-07-16,0.285243,0.517291,0.752797,2193,Bajo
2020-07-17,0.28477,0.517291,0.752797,2193,Bajo
2020-07-18,0.283474,0.517291,0.752797,2193,Bajo
2020-07-19,0.282785,0.517291,0.752797,2193,Bajo
2020-07-20,0.282515,0.517291,0.752797,2193,Bajo
2020-07-21,0.294684,0.517291,0.752797,2193,Bajo
2020-07-22,0.259768,0.517291,0.752797,2193,Bajo
2020-07-23,0.260595,0.517291,0.752797,2193,Bajo
2020-07-24,0.228632,0.517291,0.752797,2193,Bajo
2020-07-25,0.234199,0.517291,0.752797,2193,Bajo
2020-07-26,0.243261,0.517291,0.752797,2193,Bajo
2020-07-27,0.424388,0.517291,0.752797,2193,Bajo
2020-07-28,0.427788,0.517291,0.752797,2193,Bajo
2020-07-29,0.429048,0.517291,0.752797,2193,Bajo
2020-07-30,0.42733,0.517291,0.752797,2193,Bajo
2020-07-31,0.430396,0.517291,0.752797,2193,Bajo
2020-08-01,0.437431,0.517291,0.752797,2193,Bajo
2020-08-02,0.506663,0.517291,0.752797,2193,Bajo
2020-08-03,0.507426,0.517291,0.752797,2193,Bajo
